_id|timestamp|sessionid|node|log|env_timestamp|type|direction|packet_id|unique_id
64608e6afe11522f1d30b48a|1475458|2023-05-14 07:29:32.176|11|SendData 011204|2023-05-14 07:54:07.634|packet|send|011204|14011204
64608e6afe11522f1d30b48b|1475502|2023-05-14 07:29:32.176|1|RecvData 012203|2023-05-14 07:54:07.678|packet|recv|012203|14012203
64608e6afe11522f1d30b48c|1475550|2023-05-14 07:29:32.176|3|SendData 003212|2023-05-14 07:54:07.726|packet|send|003212|14003212
64608e6afe11522f1d30b48d|1475576|2023-05-14 07:29:32.176|1|RecvData 003212|2023-05-14 07:54:07.752|packet|recv|003212|14003212
64608e6afe11522f1d30b48e|1475592|2023-05-14 07:29:32.176|1|RecvData 011204|2023-05-14 07:54:07.768|packet|recv|011204|14011204
64608e6afe11522f1d30b48f|1475707|2023-05-14 07:29:32.176|8|SendData 008207|2023-05-14 07:54:07.883|packet|send|008207|14008207
64608e6afe11522f1d30b490|1475937|2023-05-14 07:29:32.176|1|RecvData 008207|2023-05-14 07:54:08.113|packet|recv|008207|14008207
64608e6afe11522f1d30b491|1476188|2023-05-14 07:29:32.176|10|SendData 010205|2023-05-14 07:54:08.364|packet|send|010205|14010205
64608e6afe11522f1d30b492|1476280|2023-05-14 07:29:32.176|13|SendData 013202|2023-05-14 07:54:08.456|packet|send|013202|14013202
64608e6afe11522f1d30b493|1476407|2023-05-14 07:29:32.176|2|RecvData 013202|2023-05-14 07:54:08.583|packet|recv|013202|14013202
64608e6afe11522f1d30b494|1476462|2023-05-14 07:29:32.176|1|RecvData 010205|2023-05-14 07:54:08.638|packet|recv|010205|14010205
64608e6afe11522f1d30b495|1476843|2023-05-14 07:29:32.176|14|SendData 014201|2023-05-14 07:54:09.019|packet|send|014201|14014201
64608e6afe11522f1d30b496|1477277|2023-05-14 07:29:32.176|2|RecvData 014201|2023-05-14 07:54:09.453|packet|recv|014201|14014201
64608e6afe11522f1d30b497|1478342|2023-05-14 07:29:32.176|4|SendData 004211|2023-05-14 07:54:10.518|packet|send|004211|14004211
64608e6bfe11522f1d30b498|1478399|2023-05-14 07:29:32.176|1|RecvData 004211|2023-05-14 07:54:10.575|packet|recv|004211|14004211
64608e6bfe11522f1d30b499|1478452|2023-05-14 07:29:32.176|9|SendData 009207|2023-05-14 07:54:10.628|packet|send|009207|14009207
64608e6bfe11522f1d30b49a|1478599|2023-05-14 07:29:32.176|7|SendData 007209|2023-05-14 07:54:10.775|packet|send|007209|14007209
64608e6bfe11522f1d30b49b|1478674|2023-05-14 07:29:32.176|2|RecvData 007209|2023-05-14 07:54:10.850|packet|recv|007209|14007209
64608e6bfe11522f1d30b49c|1478719|2023-05-14 07:29:32.176|2|RecvData 009207|2023-05-14 07:54:10.895|packet|recv|009207|14009207
64608e6bfe11522f1d30b49d|1479065|2023-05-14 07:29:32.176|6|SendData 006210|2023-05-14 07:54:11.241|packet|send|006210|14006210
64608e6bfe11522f1d30b49e|1479087|2023-05-14 07:29:32.176|5|SendData 005211|2023-05-14 07:54:11.263|packet|send|005211|14005211
64608e6bfe11522f1d30b49f|1479124|2023-05-14 07:29:32.176|2|RecvData 005211|2023-05-14 07:54:11.300|packet|recv|005211|14005211
64608e6bfe11522f1d30b4a0|1479154|2023-05-14 07:29:32.176|2|RecvData 006210|2023-05-14 07:54:11.330|packet|recv|006210|14006210
64608e6bfe11522f1d30b4a1|1479393|2023-05-14 07:29:32.176|12|SendData 012204|2023-05-14 07:54:11.569|packet|send|012204|14012204
64608e6bfe11522f1d30b4a2|1479458|2023-05-14 07:29:32.176|11|SendData 011205|2023-05-14 07:54:11.634|packet|send|011205|14011205
64608e6bfe11522f1d30b4a3|1479557|2023-05-14 07:29:32.176|3|SendData 003213|2023-05-14 07:54:11.733|packet|send|003213|14003213
64608e6bfe11522f1d30b4a4|1479708|2023-05-14 07:29:32.176|8|SendData 008208|2023-05-14 07:54:11.884|packet|send|008208|14008208
64608e6bfe11522f1d30b4a5|1479750|2023-05-14 07:29:32.176|1|RecvData 003213|2023-05-14 07:54:11.926|packet|recv|003213|14003213
64608e6bfe11522f1d30b4a6|1479781|2023-05-14 07:29:32.176|1|RecvData 008208|2023-05-14 07:54:11.957|packet|recv|008208|14008208
64608e6bfe11522f1d30b4a7|1479826|2023-05-14 07:29:32.176|1|RecvData 012204|2023-05-14 07:54:12.002|packet|recv|012204|14012204
64608e6bfe11522f1d30b4a8|1479871|2023-05-14 07:29:32.176|1|RecvData 011205|2023-05-14 07:54:12.047|packet|recv|011205|14011205
64608e6bfe11522f1d30b4a9|1480194|2023-05-14 07:29:32.176|10|SendData 010206|2023-05-14 07:54:12.370|packet|send|010206|14010206
64608e6bfe11522f1d30b4aa|1480284|2023-05-14 07:29:32.176|13|SendData 013203|2023-05-14 07:54:12.460|packet|send|013203|14013203
64608e6bfe11522f1d30b4ab|1480306|2023-05-14 07:29:32.176|1|RecvData 010206|2023-05-14 07:54:12.482|packet|recv|010206|14010206
64608e6bfe11522f1d30b4ac|1480731|2023-05-14 07:29:32.176|2|RecvData 013203|2023-05-14 07:54:12.907|packet|recv|013203|14013203
64608e6bfe11522f1d30b4ad|1480846|2023-05-14 07:29:32.176|14|SendData 014202|2023-05-14 07:54:13.022|packet|send|014202|14014202
64608e6bfe11522f1d30b4ae|1481121|2023-05-14 07:29:32.176|2|RecvData 014202|2023-05-14 07:54:13.297|packet|recv|014202|14014202
64608e6bfe11522f1d30b4af|1482350|2023-05-14 07:29:32.176|4|SendData 004212|2023-05-14 07:54:14.526|packet|send|004212|14004212
64608e6bfe11522f1d30b4b0|1482452|2023-05-14 07:29:32.176|9|SendData 009208|2023-05-14 07:54:14.628|packet|send|009208|14009208
64608e6bfe11522f1d30b4b1|1482562|2023-05-14 07:29:32.176|2|RecvData 009208|2023-05-14 07:54:14.738|packet|recv|009208|14009208
64608e6bfe11522f1d30b4b2|1482602|2023-05-14 07:29:32.176|7|SendData 007210|2023-05-14 07:54:14.778|packet|send|007210|14007210
64608e6bfe11522f1d30b4b3|1482653|2023-05-14 07:29:32.176|2|RecvData 007210|2023-05-14 07:54:14.829|packet|recv|007210|14007210
64608e6bfe11522f1d30b4b4|1482663|2023-05-14 07:29:32.176|1|RecvData 004212|2023-05-14 07:54:14.839|packet|recv|004212|14004212
64608e6bfe11522f1d30b4b5|1483068|2023-05-14 07:29:32.176|6|SendData 006211|2023-05-14 07:54:15.244|packet|send|006211|14006211
64608e6bfe11522f1d30b4b6|1483088|2023-05-14 07:29:32.176|2|RecvData 006211|2023-05-14 07:54:15.264|packet|recv|006211|14006211
64608e6bfe11522f1d30b4b7|1483092|2023-05-14 07:29:32.176|5|SendData 005212|2023-05-14 07:54:15.268|packet|send|005212|14005212
64608e6bfe11522f1d30b4b8|1483118|2023-05-14 07:29:32.176|2|RecvData 005212|2023-05-14 07:54:15.294|packet|recv|005212|14005212
64608e6bfe11522f1d30b4b9|1483401|2023-05-14 07:29:32.176|12|SendData 012205|2023-05-14 07:54:15.577|packet|send|012205|14012205
64608e6cfe11522f1d30b4ba|1483458|2023-05-14 07:29:32.176|11|SendData 011206|2023-05-14 07:54:15.634|packet|send|011206|14011206
64608e6cfe11522f1d30b4bb|1483559|2023-05-14 07:29:32.176|3|SendData 003214|2023-05-14 07:54:15.735|packet|send|003214|14003214
64608e6cfe11522f1d30b4bc|1483594|2023-05-14 07:29:32.176|1|RecvData 003214|2023-05-14 07:54:15.770|packet|recv|003214|14003214
64608e6cfe11522f1d30b4bd|1483670|2023-05-14 07:29:32.176|1|RecvData 012205|2023-05-14 07:54:15.846|packet|recv|012205|14012205
64608e6cfe11522f1d30b4be|1483718|2023-05-14 07:29:32.176|8|SendData 008209|2023-05-14 07:54:15.894|packet|send|008209|14008209
64608e6cfe11522f1d30b4bf|1484105|2023-05-14 07:29:32.176|1|RecvData 011206|2023-05-14 07:54:16.281|packet|recv|011206|14011206
64608e6cfe11522f1d30b4c0|1484120|2023-05-14 07:29:32.176|1|RecvData 008209|2023-05-14 07:54:16.296|packet|recv|008209|14008209
64608e6cfe11522f1d30b4c1|1484199|2023-05-14 07:29:32.176|10|SendData 010207|2023-05-14 07:54:16.375|packet|send|010207|14010207
64608e6cfe11522f1d30b4c2|1484292|2023-05-14 07:29:32.176|13|SendData 013204|2023-05-14 07:54:16.468|packet|send|013204|14013204
64608e6cfe11522f1d30b4c3|1484575|2023-05-14 07:29:32.176|2|RecvData 013204|2023-05-14 07:54:16.751|packet|recv|013204|14013204
64608e6cfe11522f1d30b4c4|1484631|2023-05-14 07:29:32.176|1|RecvData 010207|2023-05-14 07:54:16.807|packet|recv|010207|14010207
64608e6cfe11522f1d30b4c5|1484854|2023-05-14 07:29:32.176|14|SendData 014203|2023-05-14 07:54:17.030|packet|send|014203|14014203
64608e6cfe11522f1d30b4c6|1484965|2023-05-14 07:29:32.176|2|RecvData 014203|2023-05-14 07:54:17.141|packet|recv|014203|14014203
64608e6cfe11522f1d30b4c7|1486358|2023-05-14 07:29:32.176|4|SendData 004213|2023-05-14 07:54:18.534|packet|send|004213|14004213
64608e6cfe11522f1d30b4c8|1486452|2023-05-14 07:29:32.176|9|SendData 009209|2023-05-14 07:54:18.628|packet|send|009209|14009209
64608e6cfe11522f1d30b4c9|1486507|2023-05-14 07:29:32.176|1|RecvData 004213|2023-05-14 07:54:18.683|packet|recv|004213|14004213
64608e6cfe11522f1d30b4ca|1486610|2023-05-14 07:29:32.176|7|SendData 007211|2023-05-14 07:54:18.786|packet|send|007211|14007211
64608e6cfe11522f1d30b4cb|1486842|2023-05-14 07:29:32.176|2|RecvData 007211|2023-05-14 07:54:19.018|packet|recv|007211|14007211
64608e6cfe11522f1d30b4cc|1486887|2023-05-14 07:29:32.176|2|RecvData 009209|2023-05-14 07:54:19.063|packet|recv|009209|14009209
64608e6cfe11522f1d30b4cd|1487073|2023-05-14 07:29:32.176|6|SendData 006212|2023-05-14 07:54:19.249|packet|send|006212|14006212
64608e6cfe11522f1d30b4ce|1487099|2023-05-14 07:29:32.176|5|SendData 005213|2023-05-14 07:54:19.275|packet|send|005213|14005213
64608e6cfe11522f1d30b4cf|1487292|2023-05-14 07:29:32.176|2|RecvData 005213|2023-05-14 07:54:19.468|packet|recv|005213|14005213
64608e6cfe11522f1d30b4d0|1487322|2023-05-14 07:29:32.176|2|RecvData 006212|2023-05-14 07:54:19.498|packet|recv|006212|14006212
64608e6cfe11522f1d30b4d1|1487403|2023-05-14 07:29:32.176|12|SendData 012206|2023-05-14 07:54:19.579|packet|send|012206|14012206
64608e6cfe11522f1d30b4d2|1487458|2023-05-14 07:29:32.176|11|SendData 011207|2023-05-14 07:54:19.634|packet|send|011207|14011207
64608e6cfe11522f1d30b4d3|1487513|2023-05-14 07:29:32.176|1|RecvData 012206|2023-05-14 07:54:19.689|packet|recv|012206|14012206
64608e6cfe11522f1d30b4d4|1487557|2023-05-14 07:29:32.176|3|SendData 003215|2023-05-14 07:54:19.733|packet|send|003215|14003215
64608e6cfe11522f1d30b4d5|1487588|2023-05-14 07:29:32.176|1|RecvData 003215|2023-05-14 07:54:19.764|packet|recv|003215|14003215
64608e6cfe11522f1d30b4d6|1487603|2023-05-14 07:29:32.176|1|RecvData 011207|2023-05-14 07:54:19.779|packet|recv|011207|14011207
64608e6cfe11522f1d30b4d7|1487723|2023-05-14 07:29:32.176|8|SendData 008210|2023-05-14 07:54:19.899|packet|send|008210|14008210
64608e6cfe11522f1d30b4d8|1487949|2023-05-14 07:29:32.176|1|RecvData 008210|2023-05-14 07:54:20.125|packet|recv|008210|14008210
64608e6cfe11522f1d30b4d9|1488207|2023-05-14 07:29:32.176|10|SendData 010208|2023-05-14 07:54:20.383|packet|send|010208|14010208
64608e6cfe11522f1d30b4da|1488293|2023-05-14 07:29:32.176|13|SendData 013205|2023-05-14 07:54:20.469|packet|send|013205|14013205
64608e6cfe11522f1d30b4db|1488418|2023-05-14 07:29:32.176|2|RecvData 013205|2023-05-14 07:54:20.594|packet|recv|013205|14013205
64608e6cfe11522f1d30b4dc|1488474|2023-05-14 07:29:32.176|1|RecvData 010208|2023-05-14 07:54:20.650|packet|recv|010208|14010208
64608e6cfe11522f1d30b4dd|1488861|2023-05-14 07:29:32.176|14|SendData 014204|2023-05-14 07:54:21.037|packet|send|014204|14014204
64608e6dfe11522f1d30b4de|1489289|2023-05-14 07:29:32.176|2|RecvData 014204|2023-05-14 07:54:21.465|packet|recv|014204|14014204
64608e6dfe11522f1d30b4df|1490361|2023-05-14 07:29:32.176|4|SendData 004214|2023-05-14 07:54:22.537|packet|send|004214|14004214
64608e6dfe11522f1d30b4e0|1490411|2023-05-14 07:29:32.176|1|RecvData 004214|2023-05-14 07:54:22.587|packet|recv|004214|14004214
64608e6dfe11522f1d30b4e1|1490455|2023-05-14 07:29:32.176|9|SendData 009210|2023-05-14 07:54:22.631|packet|send|009210|14009210
64608e6dfe11522f1d30b4e2|1490614|2023-05-14 07:29:32.176|7|SendData 007212|2023-05-14 07:54:22.790|packet|send|007212|14007212
64608e6dfe11522f1d30b4e3|1490686|2023-05-14 07:29:32.176|2|RecvData 007212|2023-05-14 07:54:22.862|packet|recv|007212|14007212
64608e6dfe11522f1d30b4e4|1490731|2023-05-14 07:29:32.176|2|RecvData 009210|2023-05-14 07:54:22.907|packet|recv|009210|14009210
64608e6dfe11522f1d30b4e5|1491073|2023-05-14 07:29:32.176|6|SendData 006213|2023-05-14 07:54:23.249|packet|send|006213|14006213
64608e6dfe11522f1d30b4e6|1491101|2023-05-14 07:29:32.176|5|SendData 005214|2023-05-14 07:54:23.277|packet|send|005214|14005214
64608e6dfe11522f1d30b4e7|1491136|2023-05-14 07:29:32.176|2|RecvData 005214|2023-05-14 07:54:23.312|packet|recv|005214|14005214
64608e6dfe11522f1d30b4e8|1491166|2023-05-14 07:29:32.176|2|RecvData 006213|2023-05-14 07:54:23.342|packet|recv|006213|14006213
64608e6dfe11522f1d30b4e9|1491401|2023-05-14 07:29:32.176|12|SendData 012207|2023-05-14 07:54:23.577|packet|send|012207|14012207
64608e6dfe11522f1d30b4ea|1491458|2023-05-14 07:29:32.176|11|SendData 011208|2023-05-14 07:54:23.634|packet|send|011208|14011208
64608e6dfe11522f1d30b4eb|1491561|2023-05-14 07:29:32.176|3|SendData 003216|2023-05-14 07:54:23.737|packet|send|003216|14003216
64608e6dfe11522f1d30b4ec|1491726|2023-05-14 07:29:32.176|8|SendData 008211|2023-05-14 07:54:23.902|packet|send|008211|14008211
64608e6dfe11522f1d30b4ed|1491762|2023-05-14 07:29:32.176|1|RecvData 003216|2023-05-14 07:54:23.938|packet|recv|003216|14003216
64608e6dfe11522f1d30b4ee|1491792|2023-05-14 07:29:32.176|1|RecvData 008211|2023-05-14 07:54:23.968|packet|recv|008211|14008211
64608e6dfe11522f1d30b4ef|1491838|2023-05-14 07:29:32.176|1|RecvData 012207|2023-05-14 07:54:24.014|packet|recv|012207|14012207
64608e6dfe11522f1d30b4f0|1491928|2023-05-14 07:29:32.176|1|RecvData 011208|2023-05-14 07:54:24.104|packet|recv|011208|14011208
64608e6dfe11522f1d30b4f1|1492208|2023-05-14 07:29:32.176|10|SendData 010209|2023-05-14 07:54:24.384|packet|send|010209|14010209
64608e6dfe11522f1d30b4f2|1492304|2023-05-14 07:29:32.176|13|SendData 013206|2023-05-14 07:54:24.480|packet|send|013206|14013206
64608e6dfe11522f1d30b4f3|1492318|2023-05-14 07:29:32.176|1|RecvData 010209|2023-05-14 07:54:24.494|packet|recv|010209|14010209
64608e6dfe11522f1d30b4f4|1492742|2023-05-14 07:29:32.176|2|RecvData 013206|2023-05-14 07:54:24.918|packet|recv|013206|14013206
64608e6dfe11522f1d30b4f5|1492866|2023-05-14 07:29:32.176|14|SendData 014205|2023-05-14 07:54:25.042|packet|send|014205|14014205
64608e6dfe11522f1d30b4f6|1493133|2023-05-14 07:29:32.176|2|RecvData 014205|2023-05-14 07:54:25.309|packet|recv|014205|14014205
64608e6dfe11522f1d30b4f7|1494358|2023-05-14 07:29:32.176|4|SendData 004215|2023-05-14 07:54:26.534|packet|send|004215|14004215
64608e6dfe11522f1d30b4f8|1494452|2023-05-14 07:29:32.176|9|SendData 009211|2023-05-14 07:54:26.628|packet|send|009211|14009211
64608e6dfe11522f1d30b4f9|1494574|2023-05-14 07:29:32.176|2|RecvData 009211|2023-05-14 07:54:26.750|packet|recv|009211|14009211
64608e6dfe11522f1d30b4fa|1494623|2023-05-14 07:29:32.176|7|SendData 007213|2023-05-14 07:54:26.799|packet|send|007213|14007213
64608e6dfe11522f1d30b4fb|1494664|2023-05-14 07:29:32.176|2|RecvData 007213|2023-05-14 07:54:26.840|packet|recv|007213|14007213
64608e6dfe11522f1d30b4fc|1494675|2023-05-14 07:29:32.176|1|RecvData 004215|2023-05-14 07:54:26.851|packet|recv|004215|14004215
64608e6dfe11522f1d30b4fd|1495073|2023-05-14 07:29:32.176|6|SendData 006214|2023-05-14 07:54:27.249|packet|send|006214|14006214
64608e6dfe11522f1d30b4fe|1495100|2023-05-14 07:29:32.176|2|RecvData 006214|2023-05-14 07:54:27.276|packet|recv|006214|14006214
64608e6dfe11522f1d30b4ff|1495100|2023-05-14 07:29:32.176|5|SendData 005215|2023-05-14 07:54:27.276|packet|send|005215|14005215
64608e6dfe11522f1d30b500|1495130|2023-05-14 07:29:32.176|2|RecvData 005215|2023-05-14 07:54:27.306|packet|recv|005215|14005215
64608e6dfe11522f1d30b501|1495404|2023-05-14 07:29:32.176|12|SendData 012208|2023-05-14 07:54:27.580|packet|send|012208|14012208
64608e6efe11522f1d30b502|1495458|2023-05-14 07:29:32.176|11|SendData 011209|2023-05-14 07:54:27.634|packet|send|011209|14011209
64608e6efe11522f1d30b503|1495565|2023-05-14 07:29:32.176|3|SendData 003217|2023-05-14 07:54:27.741|packet|send|003217|14003217
64608e6efe11522f1d30b504|1495606|2023-05-14 07:29:32.176|1|RecvData 003217|2023-05-14 07:54:27.782|packet|recv|003217|14003217
64608e6efe11522f1d30b505|1495681|2023-05-14 07:29:32.176|1|RecvData 012208|2023-05-14 07:54:27.857|packet|recv|012208|14012208
64608e6efe11522f1d30b506|1495731|2023-05-14 07:29:32.176|8|SendData 008212|2023-05-14 07:54:27.907|packet|send|008212|14008212
64608e6efe11522f1d30b507|1495771|2023-05-14 07:29:32.176|1|RecvData 011209|2023-05-14 07:54:27.947|packet|recv|011209|14011209
