timestamp|node|log|direction|packet_id|type|_id|env_timestamp
894797|1|RecvData 003561|recv|003561|packet|642691814560dc5aa7ebba3c|2023-03-31 06:54:08.266
894802|7|SendData 007531|send|007531|packet|642691824560dc5aa7ebba3d|2023-03-31 06:54:08.276
894854|2|SendData 002570|send|002570|packet|642691834560dc5aa7ebba3e|2023-03-31 06:54:08.380
894918|1|RecvData 005546|recv|005546|packet|642691844560dc5aa7ebba3f|2023-03-31 06:54:08.508
894919|4|SendData 004555|send|004555|packet|642691854560dc5aa7ebba40|2023-03-31 06:54:08.510
895038|1|RecvData 007531|recv|007531|packet|642691864560dc5aa7ebba41|2023-03-31 06:54:08.748
895198|6|SendData 006540|send|006540|packet|642691874560dc5aa7ebba42|2023-03-31 06:54:09.068
895237|3|SendData 003562|send|003562|packet|642691884560dc5aa7ebba43|2023-03-31 06:54:09.146
895247|5|SendData 005547|send|005547|packet|642691894560dc5aa7ebba44|2023-03-31 06:54:09.166
895301|7|SendData 007532|send|007532|packet|6426918a4560dc5aa7ebba45|2023-03-31 06:54:09.274
895354|2|SendData 002571|send|002571|packet|6426918c4560dc5aa7ebba46|2023-03-31 06:54:09.380
895398|1|RecvData 003562|recv|003562|packet|6426918d4560dc5aa7ebba47|2023-03-31 06:54:09.468
895419|4|SendData 004556|send|004556|packet|6426918e4560dc5aa7ebba48|2023-03-31 06:54:09.510
895518|1|RecvData 005547|recv|005547|packet|6426918f4560dc5aa7ebba49|2023-03-31 06:54:09.708
895639|1|RecvData 007532|recv|007532|packet|642691904560dc5aa7ebba4a|2023-03-31 06:54:09.950
895697|6|SendData 006541|send|006541|packet|642691914560dc5aa7ebba4b|2023-03-31 06:54:10.066
895737|3|SendData 003563|send|003563|packet|642691924560dc5aa7ebba4c|2023-03-31 06:54:10.146
895748|5|SendData 005548|send|005548|packet|642691934560dc5aa7ebba4d|2023-03-31 06:54:10.168
895758|1|RecvData 003563|recv|003563|packet|642691944560dc5aa7ebba4e|2023-03-31 06:54:10.188
895801|7|SendData 007533|send|007533|packet|642691954560dc5aa7ebba4f|2023-03-31 06:54:10.274
895854|2|SendData 002572|send|002572|packet|642691964560dc5aa7ebba50|2023-03-31 06:54:10.380
895879|1|RecvData 005548|recv|005548|packet|642691974560dc5aa7ebba51|2023-03-31 06:54:10.430
895919|4|SendData 004557|send|004557|packet|642691984560dc5aa7ebba52|2023-03-31 06:54:10.510
895999|1|RecvData 007533|recv|007533|packet|642691994560dc5aa7ebba53|2023-03-31 06:54:10.670
896198|6|SendData 006542|send|006542|packet|6426919a4560dc5aa7ebba54|2023-03-31 06:54:11.068
896236|3|SendData 003564|send|003564|packet|6426919b4560dc5aa7ebba55|2023-03-31 06:54:11.144
896247|5|SendData 005549|send|005549|packet|6426919c4560dc5aa7ebba56|2023-03-31 06:54:11.166
896301|7|SendData 007534|send|007534|packet|6426919d4560dc5aa7ebba57|2023-03-31 06:54:11.274
896354|2|SendData 002573|send|002573|packet|6426919e4560dc5aa7ebba58|2023-03-31 06:54:11.380
896359|1|RecvData 003564|recv|003564|packet|6426919f4560dc5aa7ebba59|2023-03-31 06:54:11.390
896374|1|RecvData 005549|recv|005549|packet|642691a14560dc5aa7ebba5a|2023-03-31 06:54:11.420
896419|4|SendData 004558|send|004558|packet|642691a24560dc5aa7ebba5b|2023-03-31 06:54:11.510
896600|1|RecvData 007534|recv|007534|packet|642691a34560dc5aa7ebba5c|2023-03-31 06:54:11.872
896697|6|SendData 006543|send|006543|packet|642691a44560dc5aa7ebba5d|2023-03-31 06:54:12.066
896736|3|SendData 003565|send|003565|packet|642691a54560dc5aa7ebba5e|2023-03-31 06:54:12.144
896747|5|SendData 005550|send|005550|packet|642691a64560dc5aa7ebba5f|2023-03-31 06:54:12.166
896804|7|SendData 007535|send|007535|packet|642691a74560dc5aa7ebba60|2023-03-31 06:54:12.280
896839|1|RecvData 003565|recv|003565|packet|642691a84560dc5aa7ebba61|2023-03-31 06:54:12.350
896854|2|SendData 002574|send|002574|packet|642691a94560dc5aa7ebba62|2023-03-31 06:54:12.380
896920|4|SendData 004559|send|004559|packet|642691aa4560dc5aa7ebba63|2023-03-31 06:54:12.512
896960|1|RecvData 005550|recv|005550|packet|642691ab4560dc5aa7ebba64|2023-03-31 06:54:12.592
897080|1|RecvData 007535|recv|007535|packet|642691ac4560dc5aa7ebba65|2023-03-31 06:54:12.832
897197|6|SendData 006544|send|006544|packet|642691ad4560dc5aa7ebba66|2023-03-31 06:54:13.066
897236|3|SendData 003566|send|003566|packet|642691ae4560dc5aa7ebba67|2023-03-31 06:54:13.144
897247|5|SendData 005551|send|005551|packet|642691af4560dc5aa7ebba68|2023-03-31 06:54:13.166
897301|7|SendData 007536|send|007536|packet|642691b04560dc5aa7ebba69|2023-03-31 06:54:13.274
897354|2|SendData 002575|send|002575|packet|642691b14560dc5aa7ebba6a|2023-03-31 06:54:13.380
897419|4|SendData 004560|send|004560|packet|642691b24560dc5aa7ebba6b|2023-03-31 06:54:13.510
897440|1|RecvData 003566|recv|003566|packet|642691b34560dc5aa7ebba6c|2023-03-31 06:54:13.552
897560|1|RecvData 005551|recv|005551|packet|642691b44560dc5aa7ebba6d|2023-03-31 06:54:13.792
897681|1|RecvData 007536|recv|007536|packet|642691b54560dc5aa7ebba6e|2023-03-31 06:54:14.034
897697|6|SendData 006545|send|006545|packet|642691b64560dc5aa7ebba6f|2023-03-31 06:54:14.066
897736|3|SendData 003567|send|003567|packet|642691b74560dc5aa7ebba70|2023-03-31 06:54:14.144
897755|5|SendData 005552|send|005552|packet|642691b84560dc5aa7ebba71|2023-03-31 06:54:14.182
897800|1|RecvData 003567|recv|003567|packet|642691ba4560dc5aa7ebba72|2023-03-31 06:54:14.272
897801|7|SendData 007537|send|007537|packet|642691bb4560dc5aa7ebba73|2023-03-31 06:54:14.274
897854|2|SendData 002576|send|002576|packet|642691bc4560dc5aa7ebba74|2023-03-31 06:54:14.380
897919|4|SendData 004561|send|004561|packet|642691bd4560dc5aa7ebba75|2023-03-31 06:54:14.510
897921|1|RecvData 005552|recv|005552|packet|642691be4560dc5aa7ebba76|2023-03-31 06:54:14.514
898041|1|RecvData 007537|recv|007537|packet|642691bf4560dc5aa7ebba77|2023-03-31 06:54:14.754
898197|6|SendData 006546|send|006546|packet|642691c04560dc5aa7ebba78|2023-03-31 06:54:15.066
898236|3|SendData 003568|send|003568|packet|642691c14560dc5aa7ebba79|2023-03-31 06:54:15.144
898255|5|SendData 005553|send|005553|packet|642691c24560dc5aa7ebba7a|2023-03-31 06:54:15.182
898281|1|RecvData 003568|recv|003568|packet|642691c34560dc5aa7ebba7b|2023-03-31 06:54:15.234
898301|7|SendData 007538|send|007538|packet|642691c44560dc5aa7ebba7c|2023-03-31 06:54:15.274
898354|2|SendData 002577|send|002577|packet|642691c54560dc5aa7ebba7d|2023-03-31 06:54:15.380
898401|1|RecvData 005553|recv|005553|packet|642691c64560dc5aa7ebba7e|2023-03-31 06:54:15.474
898421|4|SendData 004562|send|004562|packet|642691c74560dc5aa7ebba7f|2023-03-31 06:54:15.514
898521|1|RecvData 007538|recv|007538|packet|642691c84560dc5aa7ebba80|2023-03-31 06:54:15.714
898697|6|SendData 006547|send|006547|packet|642691c94560dc5aa7ebba81|2023-03-31 06:54:16.066
898736|3|SendData 003569|send|003569|packet|642691ca4560dc5aa7ebba82|2023-03-31 06:54:16.144
898761|1|RecvData 003569|recv|003569|packet|642691cb4560dc5aa7ebba83|2023-03-31 06:54:16.194
898763|5|SendData 005554|send|005554|packet|642691cc4560dc5aa7ebba84|2023-03-31 06:54:16.198
898801|7|SendData 007539|send|007539|packet|642691cd4560dc5aa7ebba85|2023-03-31 06:54:16.274
898855|2|SendData 002578|send|002578|packet|642691ce4560dc5aa7ebba86|2023-03-31 06:54:16.382
898882|1|RecvData 005554|recv|005554|packet|642691cf4560dc5aa7ebba87|2023-03-31 06:54:16.436
898922|4|SendData 004563|send|004563|packet|642691d04560dc5aa7ebba88|2023-03-31 06:54:16.516
899002|1|RecvData 007539|recv|007539|packet|642691d14560dc5aa7ebba89|2023-03-31 06:54:16.676
899197|6|SendData 006548|send|006548|packet|642691d34560dc5aa7ebba8a|2023-03-31 06:54:17.066
899236|3|SendData 003570|send|003570|packet|642691d44560dc5aa7ebba8b|2023-03-31 06:54:17.144
899263|5|SendData 005555|send|005555|packet|642691d54560dc5aa7ebba8c|2023-03-31 06:54:17.198
899301|7|SendData 007540|send|007540|packet|642691d64560dc5aa7ebba8d|2023-03-31 06:54:17.274
899354|2|SendData 002579|send|002579|packet|642691d74560dc5aa7ebba8e|2023-03-31 06:54:17.380
899419|4|SendData 004564|send|004564|packet|642691d84560dc5aa7ebba8f|2023-03-31 06:54:17.510
899482|1|RecvData 003570|recv|003570|packet|642691d94560dc5aa7ebba90|2023-03-31 06:54:17.636
899602|1|RecvData 005555|recv|005555|packet|642691da4560dc5aa7ebba91|2023-03-31 06:54:17.876
899697|6|SendData 006549|send|006549|packet|642691db4560dc5aa7ebba92|2023-03-31 06:54:18.066
899723|1|RecvData 007540|recv|007540|packet|642691dc4560dc5aa7ebba93|2023-03-31 06:54:18.118
899736|3|SendData 003571|send|003571|packet|642691dd4560dc5aa7ebba94|2023-03-31 06:54:18.144
899763|5|SendData 005556|send|005556|packet|642691de4560dc5aa7ebba95|2023-03-31 06:54:18.198
899801|7|SendData 007541|send|007541|packet|642691df4560dc5aa7ebba96|2023-03-31 06:54:18.274
899854|2|SendData 002580|send|002580|packet|642691e04560dc5aa7ebba97|2023-03-31 06:54:18.380
899919|4|SendData 004565|send|004565|packet|642691e14560dc5aa7ebba98|2023-03-31 06:54:18.510
899962|1|RecvData 003571|recv|003571|packet|642691e24560dc5aa7ebba99|2023-03-31 06:54:18.596
899978|1|RecvData 005556|recv|005556|packet|642691e34560dc5aa7ebba9a|2023-03-31 06:54:18.628
900197|6|SendData 006550|send|006550|packet|642691e44560dc5aa7ebba9b|2023-03-31 06:54:19.066
900203|1|RecvData 007541|recv|007541|packet|642691e54560dc5aa7ebba9c|2023-03-31 06:54:19.078
900236|3|SendData 003572|send|003572|packet|642691e64560dc5aa7ebba9d|2023-03-31 06:54:19.144
900263|5|SendData 005557|send|005557|packet|642691e74560dc5aa7ebba9e|2023-03-31 06:54:19.198
900309|7|SendData 007542|send|007542|packet|642691e84560dc5aa7ebba9f|2023-03-31 06:54:19.290
900323|1|RecvData 003572|recv|003572|packet|642691e94560dc5aa7ebbaa0|2023-03-31 06:54:19.318
900354|2|SendData 002581|send|002581|packet|642691ea4560dc5aa7ebbaa1|2023-03-31 06:54:19.380
900423|4|SendData 004566|send|004566|packet|642691eb4560dc5aa7ebbaa2|2023-03-31 06:54:19.518
900443|1|RecvData 005557|recv|005557|packet|642691ed4560dc5aa7ebbaa3|2023-03-31 06:54:19.558
900563|1|RecvData 007542|recv|007542|packet|642691ee4560dc5aa7ebbaa4|2023-03-31 06:54:19.798
900697|6|SendData 006551|send|006551|packet|642691ef4560dc5aa7ebbaa5|2023-03-31 06:54:20.066
900744|3|SendData 003573|send|003573|packet|642691f04560dc5aa7ebbaa6|2023-03-31 06:54:20.160
900763|5|SendData 005558|send|005558|packet|642691f14560dc5aa7ebbaa7|2023-03-31 06:54:20.198
900803|1|RecvData 003573|recv|003573|packet|642691f24560dc5aa7ebbaa8|2023-03-31 06:54:20.278
900809|7|SendData 007543|send|007543|packet|642691f34560dc5aa7ebbaa9|2023-03-31 06:54:20.290
900854|2|SendData 002582|send|002582|packet|642691f44560dc5aa7ebbaaa|2023-03-31 06:54:20.380
900919|4|SendData 004567|send|004567|packet|642691f54560dc5aa7ebbaab|2023-03-31 06:54:20.510
900924|1|RecvData 005558|recv|005558|packet|642691f64560dc5aa7ebbaac|2023-03-31 06:54:20.520
901044|1|RecvData 007543|recv|007543|packet|642691f74560dc5aa7ebbaad|2023-03-31 06:54:20.760
901198|6|SendData 006552|send|006552|packet|642691f84560dc5aa7ebbaae|2023-03-31 06:54:21.068
901244|3|SendData 003574|send|003574|packet|642691f94560dc5aa7ebbaaf|2023-03-31 06:54:21.160
901263|5|SendData 005559|send|005559|packet|642691fa4560dc5aa7ebbab0|2023-03-31 06:54:21.198
901284|1|RecvData 003574|recv|003574|packet|642691fb4560dc5aa7ebbab1|2023-03-31 06:54:21.240
901309|7|SendData 007544|send|007544|packet|642691fc4560dc5aa7ebbab2|2023-03-31 06:54:21.290
901354|2|SendData 002583|send|002583|packet|642691fd4560dc5aa7ebbab3|2023-03-31 06:54:21.380
901419|4|SendData 004568|send|004568|packet|642691fe4560dc5aa7ebbab4|2023-03-31 06:54:21.510
901524|1|RecvData 005559|recv|005559|packet|642691ff4560dc5aa7ebbab5|2023-03-31 06:54:21.720
901644|1|RecvData 007544|recv|007544|packet|642692004560dc5aa7ebbab6|2023-03-31 06:54:21.960
901697|6|SendData 006553|send|006553|packet|642692014560dc5aa7ebbab7|2023-03-31 06:54:22.066
901744|3|SendData 003575|send|003575|packet|642692024560dc5aa7ebbab8|2023-03-31 06:54:22.160
901763|5|SendData 005560|send|005560|packet|642692034560dc5aa7ebbab9|2023-03-31 06:54:22.198
901764|1|RecvData 003575|recv|003575|packet|642692044560dc5aa7ebbaba|2023-03-31 06:54:22.200
901809|7|SendData 007545|send|007545|packet|642692054560dc5aa7ebbabb|2023-03-31 06:54:22.290
901854|2|SendData 002584|send|002584|packet|642692074560dc5aa7ebbabc|2023-03-31 06:54:22.380
901885|1|RecvData 005560|recv|005560|packet|642692084560dc5aa7ebbabd|2023-03-31 06:54:22.442
901923|4|SendData 004569|send|004569|packet|642692094560dc5aa7ebbabe|2023-03-31 06:54:22.518
902005|1|RecvData 007545|recv|007545|packet|6426920a4560dc5aa7ebbabf|2023-03-31 06:54:22.682
902197|6|SendData 006554|send|006554|packet|6426920b4560dc5aa7ebbac0|2023-03-31 06:54:23.066
902244|3|SendData 003576|send|003576|packet|6426920c4560dc5aa7ebbac1|2023-03-31 06:54:23.160
902263|5|SendData 005561|send|005561|packet|6426920d4560dc5aa7ebbac2|2023-03-31 06:54:23.198
902309|7|SendData 007546|send|007546|packet|6426920e4560dc5aa7ebbac3|2023-03-31 06:54:23.290
902355|2|SendData 002585|send|002585|packet|6426920f4560dc5aa7ebbac4|2023-03-31 06:54:23.382
902365|1|RecvData 003576|recv|003576|packet|642692104560dc5aa7ebbac5|2023-03-31 06:54:23.402
902419|4|SendData 004570|send|004570|packet|642692114560dc5aa7ebbac6|2023-03-31 06:54:23.510
902485|1|RecvData 005561|recv|005561|packet|642692124560dc5aa7ebbac7|2023-03-31 06:54:23.642
902605|1|RecvData 007546|recv|007546|packet|642692134560dc5aa7ebbac8|2023-03-31 06:54:23.882
902697|6|SendData 006555|send|006555|packet|642692144560dc5aa7ebbac9|2023-03-31 06:54:24.066
902744|3|SendData 003577|send|003577|packet|642692154560dc5aa7ebbaca|2023-03-31 06:54:24.160
902765|5|SendData 005562|send|005562|packet|642692164560dc5aa7ebbacb|2023-03-31 06:54:24.202
902810|7|SendData 007547|send|007547|packet|642692174560dc5aa7ebbacc|2023-03-31 06:54:24.292
902845|1|RecvData 003577|recv|003577|packet|642692184560dc5aa7ebbacd|2023-03-31 06:54:24.362
902855|2|SendData 002586|send|002586|packet|642692194560dc5aa7ebbace|2023-03-31 06:54:24.382
902919|4|SendData 004571|send|004571|packet|6426921a4560dc5aa7ebbacf|2023-03-31 06:54:24.510
902966|1|RecvData 005562|recv|005562|packet|6426921b4560dc5aa7ebbad0|2023-03-31 06:54:24.604
903086|1|RecvData 007547|recv|007547|packet|6426921c4560dc5aa7ebbad1|2023-03-31 06:54:24.844
903197|6|SendData 006556|send|006556|packet|6426921d4560dc5aa7ebbad2|2023-03-31 06:54:25.066
903252|3|SendData 003578|send|003578|packet|6426921e4560dc5aa7ebbad3|2023-03-31 06:54:25.176
903263|5|SendData 005563|send|005563|packet|6426921f4560dc5aa7ebbad4|2023-03-31 06:54:25.198
903309|7|SendData 007548|send|007548|packet|642692214560dc5aa7ebbad5|2023-03-31 06:54:25.290
903326|1|RecvData 003578|recv|003578|packet|642692224560dc5aa7ebbad6|2023-03-31 06:54:25.324
903354|2|SendData 002587|send|002587|packet|642692234560dc5aa7ebbad7|2023-03-31 06:54:25.380
903421|4|SendData 004572|send|004572|packet|642692244560dc5aa7ebbad8|2023-03-31 06:54:25.514
903566|1|RecvData 005563|recv|005563|packet|642692254560dc5aa7ebbad9|2023-03-31 06:54:25.804
903686|1|RecvData 007548|recv|007548|packet|642692264560dc5aa7ebbada|2023-03-31 06:54:26.044
903697|6|SendData 006557|send|006557|packet|642692274560dc5aa7ebbadb|2023-03-31 06:54:26.066
903752|3|SendData 003579|send|003579|packet|642692284560dc5aa7ebbadc|2023-03-31 06:54:26.176
903763|5|SendData 005564|send|005564|packet|642692294560dc5aa7ebbadd|2023-03-31 06:54:26.198
903806|1|RecvData 003579|recv|003579|packet|6426922a4560dc5aa7ebbade|2023-03-31 06:54:26.284
903809|7|SendData 007549|send|007549|packet|6426922b4560dc5aa7ebbadf|2023-03-31 06:54:26.290
903855|2|SendData 002588|send|002588|packet|6426922c4560dc5aa7ebbae0|2023-03-31 06:54:26.382
903919|4|SendData 004573|send|004573|packet|6426922d4560dc5aa7ebbae1|2023-03-31 06:54:26.510
903927|1|RecvData 005564|recv|005564|packet|6426922e4560dc5aa7ebbae2|2023-03-31 06:54:26.526
904167|1|RecvData 007549|recv|007549|packet|6426922f4560dc5aa7ebbae3|2023-03-31 06:54:27.006
904197|6|SendData 006558|send|006558|packet|642692304560dc5aa7ebbae4|2023-03-31 06:54:27.066
904252|3|SendData 003580|send|003580|packet|642692314560dc5aa7ebbae5|2023-03-31 06:54:27.176
904263|5|SendData 005565|send|005565|packet|642692324560dc5aa7ebbae6|2023-03-31 06:54:27.198
904287|1|RecvData 003580|recv|003580|packet|642692334560dc5aa7ebbae7|2023-03-31 06:54:27.246
904309|7|SendData 007550|send|007550|packet|642692344560dc5aa7ebbae8|2023-03-31 06:54:27.290
904354|2|SendData 002589|send|002589|packet|642692354560dc5aa7ebbae9|2023-03-31 06:54:27.380
904407|1|RecvData 005565|recv|005565|packet|642692364560dc5aa7ebbaea|2023-03-31 06:54:27.486
904419|4|SendData 004574|send|004574|packet|642692374560dc5aa7ebbaeb|2023-03-31 06:54:27.510
904527|1|RecvData 007550|recv|007550|packet|642692384560dc5aa7ebbaec|2023-03-31 06:54:27.726
904697|6|SendData 006559|send|006559|packet|6426923a4560dc5aa7ebbaed|2023-03-31 06:54:28.066
904752|3|SendData 003581|send|003581|packet|6426923b4560dc5aa7ebbaee|2023-03-31 06:54:28.176
904763|5|SendData 005566|send|005566|packet|6426923c4560dc5aa7ebbaef|2023-03-31 06:54:28.198
904767|1|RecvData 003581|recv|003581|packet|6426923d4560dc5aa7ebbaf0|2023-03-31 06:54:28.206
904809|7|SendData 007551|send|007551|packet|6426923e4560dc5aa7ebbaf1|2023-03-31 06:54:28.290
904854|2|SendData 002590|send|002590|packet|6426923f4560dc5aa7ebbaf2|2023-03-31 06:54:28.380
904888|1|RecvData 005566|recv|005566|packet|642692404560dc5aa7ebbaf3|2023-03-31 06:54:28.448
904920|4|SendData 004575|send|004575|packet|642692414560dc5aa7ebbaf4|2023-03-31 06:54:28.512
905008|1|RecvData 007551|recv|007551|packet|642692424560dc5aa7ebbaf5|2023-03-31 06:54:28.688
905198|6|SendData 006560|send|006560|packet|642692434560dc5aa7ebbaf6|2023-03-31 06:54:29.068
905252|3|SendData 003582|send|003582|packet|642692444560dc5aa7ebbaf7|2023-03-31 06:54:29.176
905263|5|SendData 005567|send|005567|packet|642692454560dc5aa7ebbaf8|2023-03-31 06:54:29.198
905309|7|SendData 007552|send|007552|packet|642692464560dc5aa7ebbaf9|2023-03-31 06:54:29.290
905354|2|SendData 002591|send|002591|packet|642692474560dc5aa7ebbafa|2023-03-31 06:54:29.380
905368|1|RecvData 003582|recv|003582|packet|642692484560dc5aa7ebbafb|2023-03-31 06:54:29.408
905419|4|SendData 004576|send|004576|packet|642692494560dc5aa7ebbafc|2023-03-31 06:54:29.510
905608|1|RecvData 005567|recv|005567|packet|6426924a4560dc5aa7ebbafd|2023-03-31 06:54:29.888
905697|6|SendData 006561|send|006561|packet|6426924b4560dc5aa7ebbafe|2023-03-31 06:54:30.066
905728|1|RecvData 007552|recv|007552|packet|6426924c4560dc5aa7ebbaff|2023-03-31 06:54:30.128
905753|3|SendData 003583|send|003583|packet|6426924d4560dc5aa7ebbb00|2023-03-31 06:54:30.178
905763|5|SendData 005568|send|005568|packet|6426924e4560dc5aa7ebbb01|2023-03-31 06:54:30.198
905812|7|SendData 007553|send|007553|packet|6426924f4560dc5aa7ebbb02|2023-03-31 06:54:30.296
905848|1|RecvData 003583|recv|003583|packet|642692504560dc5aa7ebbb03|2023-03-31 06:54:30.368
905858|2|SendData 002592|send|002592|packet|642692524560dc5aa7ebbb04|2023-03-31 06:54:30.388
905919|4|SendData 004577|send|004577|packet|642692534560dc5aa7ebbb05|2023-03-31 06:54:30.510
905969|1|RecvData 005568|recv|005568|packet|642692544560dc5aa7ebbb06|2023-03-31 06:54:30.610
906198|6|SendData 006562|send|006562|packet|642692554560dc5aa7ebbb07|2023-03-31 06:54:31.068
906209|1|RecvData 007553|recv|007553|packet|642692564560dc5aa7ebbb08|2023-03-31 06:54:31.090
906252|3|SendData 003584|send|003584|packet|642692574560dc5aa7ebbb09|2023-03-31 06:54:31.176
906263|5|SendData 005569|send|005569|packet|642692584560dc5aa7ebbb0a|2023-03-31 06:54:31.198
906309|7|SendData 007554|send|007554|packet|642692594560dc5aa7ebbb0b|2023-03-31 06:54:31.290
906329|1|RecvData 003584|recv|003584|packet|6426925a4560dc5aa7ebbb0c|2023-03-31 06:54:31.330
906354|2|SendData 002593|send|002593|packet|6426925b4560dc5aa7ebbb0d|2023-03-31 06:54:31.380
906419|4|SendData 004578|send|004578|packet|6426925c4560dc5aa7ebbb0e|2023-03-31 06:54:31.510
906449|1|RecvData 005569|recv|005569|packet|6426925d4560dc5aa7ebbb0f|2023-03-31 06:54:31.570
906569|1|RecvData 007554|recv|007554|packet|6426925e4560dc5aa7ebbb10|2023-03-31 06:54:31.810
906697|6|SendData 006563|send|006563|packet|6426925f4560dc5aa7ebbb11|2023-03-31 06:54:32.066
906752|3|SendData 003585|send|003585|packet|642692604560dc5aa7ebbb12|2023-03-31 06:54:32.176
906763|5|SendData 005570|send|005570|packet|642692614560dc5aa7ebbb13|2023-03-31 06:54:32.198
906809|7|SendData 007555|send|007555|packet|642692624560dc5aa7ebbb14|2023-03-31 06:54:32.290
906809|1|RecvData 003585|recv|003585|packet|642692634560dc5aa7ebbb15|2023-03-31 06:54:32.290
906854|2|SendData 002594|send|002594|packet|642692644560dc5aa7ebbb16|2023-03-31 06:54:32.380
906920|4|SendData 004579|send|004579|packet|642692654560dc5aa7ebbb17|2023-03-31 06:54:32.512
906930|1|RecvData 005570|recv|005570|packet|642692664560dc5aa7ebbb18|2023-03-31 06:54:32.532
907050|1|RecvData 007555|recv|007555|packet|642692674560dc5aa7ebbb19|2023-03-31 06:54:32.772
907197|6|SendData 006564|send|006564|packet|642692684560dc5aa7ebbb1a|2023-03-31 06:54:33.066
907252|3|SendData 003586|send|003586|packet|642692694560dc5aa7ebbb1b|2023-03-31 06:54:33.176
907263|5|SendData 005571|send|005571|packet|6426926a4560dc5aa7ebbb1c|2023-03-31 06:54:33.198
907290|1|RecvData 003586|recv|003586|packet|6426926c4560dc5aa7ebbb1d|2023-03-31 06:54:33.252
907309|7|SendData 007556|send|007556|packet|6426926d4560dc5aa7ebbb1e|2023-03-31 06:54:33.290
907355|2|SendData 002595|send|002595|packet|6426926e4560dc5aa7ebbb1f|2023-03-31 06:54:33.382
907410|1|RecvData 005571|recv|005571|packet|6426926f4560dc5aa7ebbb20|2023-03-31 06:54:33.492
907419|4|SendData 004580|send|004580|packet|642692704560dc5aa7ebbb21|2023-03-31 06:54:33.510
907650|1|RecvData 007556|recv|007556|packet|642692714560dc5aa7ebbb22|2023-03-31 06:54:33.972
907697|6|SendData 006565|send|006565|packet|642692724560dc5aa7ebbb23|2023-03-31 06:54:34.066
907752|3|SendData 003587|send|003587|packet|642692734560dc5aa7ebbb24|2023-03-31 06:54:34.176
907770|1|RecvData 003587|recv|003587|packet|642692744560dc5aa7ebbb25|2023-03-31 06:54:34.212
907770|5|SendData 005572|send|005572|packet|642692754560dc5aa7ebbb26|2023-03-31 06:54:34.212
907810|7|SendData 007557|send|007557|packet|642692764560dc5aa7ebbb27|2023-03-31 06:54:34.292
907854|2|SendData 002596|send|002596|packet|642692774560dc5aa7ebbb28|2023-03-31 06:54:34.380
907891|1|RecvData 005572|recv|005572|packet|642692784560dc5aa7ebbb29|2023-03-31 06:54:34.454
907919|4|SendData 004581|send|004581|packet|642692794560dc5aa7ebbb2a|2023-03-31 06:54:34.510
908011|1|RecvData 007557|recv|007557|packet|6426927a4560dc5aa7ebbb2b|2023-03-31 06:54:34.694
908200|6|SendData 006566|send|006566|packet|6426927b4560dc5aa7ebbb2c|2023-03-31 06:54:35.072
908252|3|SendData 003588|send|003588|packet|6426927c4560dc5aa7ebbb2d|2023-03-31 06:54:35.176
908270|5|SendData 005573|send|005573|packet|6426927e4560dc5aa7ebbb2e|2023-03-31 06:54:35.212
908309|7|SendData 007558|send|007558|packet|6426927f4560dc5aa7ebbb2f|2023-03-31 06:54:35.290
908354|2|SendData 002597|send|002597|packet|642692804560dc5aa7ebbb30|2023-03-31 06:54:35.380
908371|1|RecvData 003588|recv|003588|packet|642692814560dc5aa7ebbb31|2023-03-31 06:54:35.414
908421|4|SendData 004582|send|004582|packet|642692824560dc5aa7ebbb32|2023-03-31 06:54:35.514
908491|1|RecvData 005573|recv|005573|packet|642692834560dc5aa7ebbb33|2023-03-31 06:54:35.654
908611|1|RecvData 007558|recv|007558|packet|642692844560dc5aa7ebbb34|2023-03-31 06:54:35.894
908697|6|SendData 006567|send|006567|packet|642692854560dc5aa7ebbb35|2023-03-31 06:54:36.066
908755|3|SendData 003589|send|003589|packet|642692864560dc5aa7ebbb36|2023-03-31 06:54:36.182
908770|5|SendData 005574|send|005574|packet|642692874560dc5aa7ebbb37|2023-03-31 06:54:36.212
908809|7|SendData 007559|send|007559|packet|642692884560dc5aa7ebbb38|2023-03-31 06:54:36.290
908851|1|RecvData 003589|recv|003589|packet|642692894560dc5aa7ebbb39|2023-03-31 06:54:36.374
908854|2|SendData 002598|send|002598|packet|6426928b4560dc5aa7ebbb3a|2023-03-31 06:54:36.380
908919|4|SendData 004583|send|004583|packet|6426928c4560dc5aa7ebbb3b|2023-03-31 06:54:36.510
908972|1|RecvData 005574|recv|005574|packet|6426928d4560dc5aa7ebbb3c|2023-03-31 06:54:36.616
909092|1|RecvData 007559|recv|007559|packet|6426928e4560dc5aa7ebbb3d|2023-03-31 06:54:36.856
909197|6|SendData 006568|send|006568|packet|6426928f4560dc5aa7ebbb3e|2023-03-31 06:54:37.066
909252|3|SendData 003590|send|003590|packet|642692904560dc5aa7ebbb3f|2023-03-31 06:54:37.176
909270|5|SendData 005575|send|005575|packet|642692914560dc5aa7ebbb40|2023-03-31 06:54:37.212
909317|7|SendData 007560|send|007560|packet|642692924560dc5aa7ebbb41|2023-03-31 06:54:37.306
909332|1|RecvData 003590|recv|003590|packet|642692934560dc5aa7ebbb42|2023-03-31 06:54:37.336
909354|2|SendData 002599|send|002599|packet|642692944560dc5aa7ebbb43|2023-03-31 06:54:37.380
909419|4|SendData 004584|send|004584|packet|642692954560dc5aa7ebbb44|2023-03-31 06:54:37.510
